Shoe,Colorway,Date,Player,Min,Points,Rebounds,Assists,Steals,Blocks
Nike Book 1,Nike Book 1,2024-10-10,Tyrique Jones,22,11,4,2,1,0
Nike Book 1,Nike Book 1,2024-10-10,Ioannis Papapetrou,13,4,6,0,1,1
Nike Book 1,Nike Book 1,2024-10-10,Arturs Zagars,13,11,0,3,0,0
Nike Book 1,Nike Book 1,2024-10-10,Ercan Osmani,11,2,1,1,1,1
Nike Book 1,Nike Book 1,2024-10-10,Derek Willis,18,2,7,0,1,0
Nike Book 1,Nike Book 1,2024-10-10,Tarik Black,10,1,4,1,0,0
Nike Book 1,Nike Book 1,2024-10-09,Roman Sorkin,19,7,3,1,0,0
Nike Book 1,Nike Book 1,2024-10-09,Elie Okobo,26,17,2,3,0,0
Nike Book 1,Nike Book 1,2024-10-08,DeWanna Bonner,32,14,8,0,1,0
Nike Book 1,Nike Book 1,2024-10-06,DeWanna Bonner,34,18,8,4,4,1
Nike Book 1,Nike Book 1,2024-10-04,Scottie Wilbekin,2,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-10-04,Arturs Zagars,2,3,0,0,0,0
Nike Book 1,Nike Book 1,2024-10-04,Mikael Jantunen,25,9,6,1,2,0
Nike Book 1,Nike Book 1,2024-10-04,Ercan Osmani,16,5,1,0,0,0
Nike Book 1,Nike Book 1,2024-10-04,Derek Willis,12,6,2,0,1,2
Nike Book 1,Nike Book 1,2024-10-04,Queen Egbo,3,0,1,1,0,0
Nike Book 1,Nike Book 1,2024-10-04,DeWanna Bonner,35,16,8,1,1,0
Nike Book 1,Nike Book 1,2024-10-03,Tyrique Jones,31,22,4,1,2,0
Nike Book 1,Nike Book 1,2024-10-03,Roman Sorkin,22,7,3,1,1,1
Nike Book 1,Nike Book 1,2024-10-03,Tarik Black,17,10,5,0,0,0
Nike Book 1,Nike Book 1,2024-10-03,Arnas Butkevicius,24,6,3,0,2,0
Nike Book 1,Nike Book 1,2024-10-03,Deividas Sirvydis,12,8,1,0,0,0
Nike Book 1,Nike Book 1,2024-10-03,Nikola Mirotic,27,9,3,0,2,0
Nike Book 1,Nike Book 1,2024-10-03,Elie Okobo,25,14,1,4,3,0
Nike Book 1,Nike Book 1,2024-10-01,DeWanna Bonner,34,17,6,3,5,0
Nike Book 1,Nike Book 1,2024-09-29,DeWanna Bonner,32,10,11,5,0,1
Nike Book 1,Nike Book 1,2024-09-25,DeWanna Bonner,33,15,8,2,2,0
Nike Book 1,Nike Book 1,2024-09-25,Lexie Hull,30,8,3,1,1,0
Nike Book 1,Nike Book 1,2024-09-25,Kelsey Mitchell,40,17,3,3,0,0
Nike Book 1,Nike Book 1,2024-09-25,Alissa Pili,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-09-25,Natasha Cloud,34,16,5,10,1,0
Nike Book 1,Nike Book 1,2024-09-24,Ezi Magbegor,28,14,7,2,0,0
Nike Book 1,Nike Book 1,2024-09-22,Alissa Pili,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-09-22,Natasha Cloud,38,33,6,10,1,1
Nike Book 1,Nike Book 1,2024-09-22,Sydney Colson,4,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-09-22,DeWanna Bonner,30,22,6,5,0,2
Nike Book 1,Nike Book 1,2024-09-22,Lexie Hull,29,5,6,3,4,1
Nike Book 1,Nike Book 1,2024-09-22,Kelsey Mitchell,36,21,3,5,0,0
Nike Book 1,Nike Book 1,2024-09-19,Alissa Pili,22,8,2,0,2,0
Nike Book 1,Nike Book 1,2024-09-19,Lou Lopez Senechal,11,2,1,0,1,0
Nike Book 1,Nike Book 1,2024-09-19,Sydney Colson,31,13,5,4,2,2
Nike Book 1,Nike Book 1,2024-09-19,Natasha Cloud,20,4,3,4,1,0
Nike Book 1,Nike Book 1,2024-09-19,Lindsay Allen,25,4,1,5,0,1
Nike Book 1,Nike Book 1,2024-09-19,Brianna Turner,34,4,6,0,0,3
Nike Book 1,Nike Book 1,2024-09-19,Brittney Sykes,20,12,5,2,0,0
Nike Book 1,Nike Book 1,2024-09-19,Lexie Hull,21,0,1,1,2,0
Nike Book 1,Nike Book 1,2024-09-19,Kelsey Mitchell,4,4,0,1,0,0
Nike Book 1,Nike Book 1,2024-09-19,DeWanna Bonner,24,11,4,2,1,1
Nike Book 1,Nike Book 1,2024-09-17,Lindsay Allen,30,16,4,4,0,0
Nike Book 1,Nike Book 1,2024-09-17,Joyner Holmes,20,8,3,0,1,0
Nike Book 1,Nike Book 1,2024-09-17,Jordan Horston,19,2,6,2,0,0
Nike Book 1,Nike Book 1,2024-09-17,Sydney Colson,9,2,0,1,1,1
Nike Book 1,Nike Book 1,2024-09-17,Natasha Cloud,33,13,2,12,2,0
Nike Book 1,Nike Book 1,2024-09-17,Brianna Turner,33,8,9,3,1,1
Nike Book 1,Nike Book 1,2024-09-17,Brittney Sykes,19,8,5,0,1,0
Nike Book 1,Nike Book 1,2024-09-17,DeWanna Bonner,31,9,1,3,2,1
Nike Book 1,Nike Book 1,2024-09-15,Lexie Hull,28,6,4,3,1,0
Nike Book 1,Nike Book 1,2024-09-15,Kelsey Mitchell,30,30,0,1,0,0
Nike Book 1,Nike Book 1,2024-09-15,Lou Lopez Senechal,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-09-15,Brittney Sykes,32,6,3,3,2,0
Nike Book 1,Nike Book 1,2024-09-15,Alissa Pili,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-09-15,Lindsay Allen,26,6,6,7,0,0
Nike Book 1,Nike Book 1,2024-09-15,Natasha Cloud,36,18,4,11,1,0
Nike Book 1,Nike Book 1,2024-09-15,DeWanna Bonner,36,6,6,2,2,1
Nike Book 1,Nike Book 1,2024-09-15,Sydney Colson,4,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-09-13,Mercedes Russell,28,9,5,2,0,1
Nike Book 1,Nike Book 1,2024-09-13,Lindsay Allen,27,10,4,5,0,0
Nike Book 1,Nike Book 1,2024-09-13,Natasha Cloud,34,17,4,7,1,1
Nike Book 1,Nike Book 1,2024-09-13,DeWanna Bonner,27,14,4,2,0,0
Nike Book 1,Nike Book 1,2024-09-13,Brittney Sykes,25,20,3,2,2,1
Nike Book 1,Nike Book 1,2024-09-13,Sydney Colson,4,0,0,1,0,0
Nike Book 1,Nike Book 1,2024-09-13,Kelsey Mitchell,35,20,2,0,1,0
Nike Book 1,Nike Book 1,2024-09-13,Lexie Hull,35,2,2,1,1,0
Nike Book 1,Nike Book 1,2024-09-12,Lou Lopez Senechal,6,2,2,0,0,0
Nike Book 1,Nike Book 1,2024-09-11,Lindsay Allen,28,6,4,5,3,1
Nike Book 1,Nike Book 1,2024-09-11,Brianna Turner,20,4,4,0,3,0
Nike Book 1,Nike Book 1,2024-09-11,Brittney Sykes,22,14,8,7,0,1
Nike Book 1,Nike Book 1,2024-09-11,Lexie Hull,30,9,5,2,1,1
Nike Book 1,Nike Book 1,2024-09-11,Kelsey Mitchell,38,24,1,1,1,0
Nike Book 1,Nike Book 1,2024-09-11,Sydney Colson,12,2,1,4,1,0
Nike Book 1,Nike Book 1,2024-09-10,Kayla McBride,32,15,2,1,1,0
Nike Book 1,Nike Book 1,2024-09-10,Alissa Pili,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-09-10,Lou Lopez Senechal,2,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-09-10,DeWanna Bonner,23,6,2,2,0,1
Nike Book 1,Nike Book 1,2024-09-08,Brittney Sykes,23,13,3,1,1,0
Nike Book 1,Nike Book 1,2024-09-08,Kayla McBride,36,10,2,4,0,0
Nike Book 1,Nike Book 1,2024-09-08,Shakira Austin,9,2,2,0,0,0
Nike Book 1,Nike Book 1,2024-09-08,Kelsey Mitchell,42,21,4,1,1,0
Nike Book 1,Nike Book 1,2024-09-08,Lexie Hull,39,12,4,2,1,0
Nike Book 1,Nike Book 1,2024-09-08,Sydney Colson,9,8,1,0,2,1
Nike Book 1,Nike Book 1,2024-09-08,Lindsay Allen,21,4,2,1,1,0
Nike Book 1,Nike Book 1,2024-09-08,Brianna Turner,11,2,4,0,0,1
Nike Book 1,Nike Book 1,2024-09-08,Lou Lopez Senechal,2,0,0,1,1,0
Nike Book 1,Nike Book 1,2024-09-08,DeWanna Bonner,36,14,4,1,1,1
Nike Book 1,Nike Book 1,2024-09-07,Natasha Cloud,28,3,3,6,1,0
Nike Book 1,Nike Book 1,2024-09-06,Kelsey Mitchell,37,23,2,2,0,0
Nike Book 1,Nike Book 1,2024-09-06,Kayla McBride,18,3,1,2,0,0
Nike Book 1,Nike Book 1,2024-09-06,Sydney Colson,6,2,1,0,0,0
Nike Book 1,Nike Book 1,2024-09-06,DeWanna Bonner,35,11,9,1,2,0
Nike Book 1,Nike Book 1,2024-09-06,Lexie Hull,30,8,9,3,2,1
Nike Book 1,Nike Book 1,2024-09-06,Lindsay Allen,31,8,1,6,1,0
Nike Book 1,Nike Book 1,2024-09-05,Natasha Cloud,28,13,1,5,0,0
Nike Book 1,Nike Book 1,2024-09-05,Brittney Sykes,23,14,4,3,1,0
Nike Book 1,Nike Book 1,2024-09-05,Jewell Loyd,31,6,6,1,0,0
Nike Book 1,Nike Book 1,2024-09-04,Lexie Hull,28,4,4,0,0,0
Nike Book 1,Nike Book 1,2024-09-04,Kelsey Mitchell,36,18,4,2,0,0
Nike Book 1,Nike Book 1,2024-09-03,Jordan Horston,18,5,2,3,2,3
Nike Book 1,Nike Book 1,2024-09-03,Brittney Sykes,19,6,0,1,0,0
Nike Book 1,Nike Book 1,2024-09-03,DeWanna Bonner,33,26,7,1,1,1
Nike Book 1,Nike Book 1,2024-09-03,Lindsay Allen,18,0,2,3,0,0
Nike Book 1,Nike Book 1,2024-09-03,Sydney Colson,12,0,0,2,0,0
Nike Book 1,Nike Book 1,2024-09-01,Mercedes Russell,10,2,3,0,0,1
Nike Book 1,Nike Book 1,2024-09-01,Jordan Horston,13,4,2,1,0,0
Nike Book 1,Nike Book 1,2024-09-01,Lindsay Allen,32,6,2,6,0,0
Nike Book 1,Nike Book 1,2024-09-01,Kayla McBride,35,17,2,3,0,0
Nike Book 1,Nike Book 1,2024-09-01,DeWanna Bonner,25,4,5,4,0,2
Nike Book 1,Nike Book 1,2024-09-01,Lexie Hull,32,6,5,4,1,2
Nike Book 1,Nike Book 1,2024-09-01,Kelsey Mitchell,37,36,6,3,0,0
Nike Book 1,Nike Book 1,2024-09-01,Sydney Colson,14,5,0,2,1,0
Nike Book 1,Nike Book 1,2024-09-01,Natasha Cloud,37,5,2,6,0,0
Nike Book 1,Nike Book 1,2024-08-31,Brittney Sykes,20,9,1,1,0,1
Nike Book 1,Nike Book 1,2024-08-31,DeWanna Bonner,28,16,2,2,1,0
Nike Book 1,Nike Book 1,2024-08-30,Jordan Horston,7,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-08-30,Sydney Colson,10,6,2,1,0,1
Nike Book 1,Nike Book 1,2024-08-30,Lexie Hull,31,11,3,1,1,0
Nike Book 1,Nike Book 1,2024-08-30,Brianna Turner,2,0,2,0,0,0
Nike Book 1,Nike Book 1,2024-08-30,Lindsay Allen,25,19,4,6,1,0
Nike Book 1,Nike Book 1,2024-08-30,Alissa Pili,5,0,1,0,0,0
Nike Book 1,Nike Book 1,2024-08-30,Kelsey Mitchell,28,23,1,1,0,0
Nike Book 1,Nike Book 1,2024-08-30,Lou Lopez Senechal,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-08-28,Natasha Cloud,36,12,3,8,0,2
Nike Book 1,Nike Book 1,2024-08-28,Jewell Loyd,36,28,6,3,3,0
Nike Book 1,Nike Book 1,2024-08-28,Alissa Pili,1,0,1,0,0,0
Nike Book 1,Nike Book 1,2024-08-28,DeWanna Bonner,25,13,8,0,0,1
Nike Book 1,Nike Book 1,2024-08-28,Lindsay Allen,26,8,1,4,0,0
Nike Book 1,Nike Book 1,2024-08-28,Brittney Sykes,25,6,3,1,1,1
Nike Book 1,Nike Book 1,2024-08-28,Kelsey Mitchell,37,23,4,3,0,2
Nike Book 1,Nike Book 1,2024-08-28,Lexie Hull,31,17,8,3,0,1
Nike Book 1,Nike Book 1,2024-08-26,Natasha Cloud,35,18,6,7,1,0
Nike Book 1,Nike Book 1,2024-08-26,Brittney Sykes,29,20,6,3,2,1
Nike Book 1,Nike Book 1,2024-08-26,Lexie Hull,29,2,4,2,2,0
Nike Book 1,Nike Book 1,2024-08-26,Kelsey Mitchell,37,29,7,1,1,0
Nike Book 1,Nike Book 1,2024-08-25,Lindsay Allen,34,16,3,5,0,0
Nike Book 1,Nike Book 1,2024-08-25,Teaira McCowan,28,17,11,1,3,0
Nike Book 1,Nike Book 1,2024-08-24,Lexie Hull,25,10,2,0,0,0
Nike Book 1,Nike Book 1,2024-08-24,Kelsey Mitchell,34,21,4,3,2,0
Nike Book 1,Nike Book 1,2024-08-24,DeWanna Bonner,35,10,12,3,2,0
Nike Book 1,Nike Book 1,2024-08-23,Brittney Sykes,31,28,6,5,1,1
Nike Book 1,Nike Book 1,2024-08-23,Sydney Colson,2,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-08-23,Natasha Cloud,29,4,5,7,1,0
Nike Book 1,Nike Book 1,2024-08-23,Lindsay Allen,30,14,1,6,3,0
Nike Book 1,Nike Book 1,2024-08-23,DeWanna Bonner,34,15,8,3,1,1
Nike Book 1,Nike Book 1,2024-08-21,Sydney Colson,8,0,0,1,1,0
Nike Book 1,Nike Book 1,2024-08-20,DeWanna Bonner,25,7,2,2,1,1
Nike Book 1,Nike Book 1,2024-08-20,Jewell Loyd,32,18,1,3,3,0
Nike Book 1,Nike Book 1,2024-08-18,DeWanna Bonner,25,9,10,3,1,1
Nike Book 1,Nike Book 1,2024-08-18,Lindsay Allen,22,2,1,2,1,0
Nike Book 1,Nike Book 1,2024-08-18,Kelsey Mitchell,34,27,2,3,3,1
Nike Book 1,Nike Book 1,2024-08-18,Lexie Hull,20,22,1,0,0,1
Nike Book 1,Nike Book 1,2024-08-18,Sydney Colson,5,4,0,0,1,0
Nike Book 1,Nike Book 1,2024-08-17,Brittney Sykes,25,7,3,7,0,0
Nike Book 1,Nike Book 1,2024-08-17,Alissa Pili,5,6,3,1,0,0
Nike Book 1,Nike Book 1,2024-08-17,Lindsay Allen,26,16,4,6,1,0
Nike Book 1,Nike Book 1,2024-08-16,Natasha Cloud,37,19,2,3,3,0
Nike Book 1,Nike Book 1,2024-08-16,DeWanna Bonner,32,29,3,4,2,1
Nike Book 1,Nike Book 1,2024-08-16,Kelsey Mitchell,36,28,5,3,0,1
Nike Book 1,Nike Book 1,2024-08-16,Lexie Hull,18,6,2,0,0,1
Nike Book 1,Nike Book 1,2024-08-15,Brittney Sykes,22,11,4,3,0,0
Nike Book 1,Nike Book 1,2024-08-15,Lindsay Allen,16,5,2,6,0,0
Nike Book 1,Nike Book 1,2024-08-15,Brianna Turner,5,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-08-15,Natasha Cloud,29,3,2,6,1,0
Nike Book 1,Nike Book 1,2024-08-11,Kyara Linskens,21,9,8,2,3,2
Nike Book 1,Nike Book 1,2024-08-11,Marine Johannes,21,9,2,1,0,0
Nike Book 1,Nike Book 1,2024-08-10,Franz Wagner,35,18,9,4,3,0
Nike Book 1,Nike Book 1,2024-08-10,Devin Booker,27,15,6,3,0,0
Nike Book 1,Nike Book 1,2024-08-09,Lauren Jackson,5,0,1,0,1,0
Nike Book 1,Nike Book 1,2024-08-09,Marine Johannes,18,6,3,5,1,0
Nike Book 1,Nike Book 1,2024-08-08,Franz Wagner,29,10,8,3,2,0
Nike Book 1,Nike Book 1,2024-08-08,Devin Booker,24,6,0,1,0,0
Nike Book 1,Nike Book 1,2024-08-07,Yvonne Anderson,26,6,0,5,3,0
Nike Book 1,Nike Book 1,2024-08-07,Luisa Geiselsoder,23,4,6,2,0,0
Nike Book 1,Nike Book 1,2024-08-07,Marine Johannes,24,24,1,0,1,0
Nike Book 1,Nike Book 1,2024-08-06,Franz Wagner,36,18,3,2,2,0
Nike Book 1,Nike Book 1,2024-08-06,Vassilis Charalampopoulos,3,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-08-06,Devin Booker,15,18,3,3,0,0
Nike Book 1,Nike Book 1,2024-08-05,Zigmars Raimo,,0,3,,,0
Nike Book 1,Nike Book 1,2024-08-05,Nauris Miezis,,3,0,,,0
Nike Book 1,Nike Book 1,2024-08-05,Francis Lacis,,0,2,,,0
Nike Book 1,Nike Book 1,2024-08-05,Zigmars Raimo,,2,2,,,0
Nike Book 1,Nike Book 1,2024-08-05,Nauris Miezis,,3,3,,,0
Nike Book 1,Nike Book 1,2024-08-05,Francis Lacis,,4,3,,,0
Nike Book 1,Nike Book 1,2024-08-04,Luisa Geiselsoder,34,9,8,2,2,3
Nike Book 1,Nike Book 1,2024-08-04,Marine Johannes,21,9,2,2,1,0
Nike Book 1,Nike Book 1,2024-08-04,Filip Henryk Matczak,,3,2,,,0
Nike Book 1,Nike Book 1,2024-08-04,Francis Lacis,,2,4,,,0
Nike Book 1,Nike Book 1,2024-08-04,Nauris Miezis,,13,3,,,0
Nike Book 1,Nike Book 1,2024-08-04,Zigmars Raimo,,0,3,,,1
Nike Book 1,Nike Book 1,2024-08-04,Filip Henryk Matczak,,2,3,,,0
Nike Book 1,Nike Book 1,2024-08-03,Devin Booker,17,9,4,2,0,0
Nike Book 1,Nike Book 1,2024-08-03,Yvonne Anderson,28,18,2,7,4,0
Nike Book 1,Nike Book 1,2024-08-02,Francis Lacis,,1,3,,,1
Nike Book 1,Nike Book 1,2024-08-02,Filip Henryk Matczak,,3,2,,,0
Nike Book 1,Nike Book 1,2024-08-02,Francis Lacis,,8,4,,,0
Nike Book 1,Nike Book 1,2024-08-02,Zigmars Raimo,,3,0,,,1
Nike Book 1,Nike Book 1,2024-08-02,Nauris Miezis,,2,3,,,0
Nike Book 1,Nike Book 1,2024-08-02,Francis Lacis,,8,3,,,2
Nike Book 1,Nike Book 1,2024-08-02,Franz Wagner,32,26,5,2,1,1
Nike Book 1,Nike Book 1,2024-08-02,Filip Henryk Matczak,,1,0,,,0
Nike Book 1,Nike Book 1,2024-08-02,Nauris Miezis,,10,6,,,0
Nike Book 1,Nike Book 1,2024-08-02,Nauris Miezis,,10,4,,,0
Nike Book 1,Nike Book 1,2024-08-02,Zigmars Raimo,,0,4,,,0
Nike Book 1,Nike Book 1,2024-08-02,Xabi Lopez-Arostegui,9,2,1,3,0,0
Nike Book 1,Nike Book 1,2024-08-02,Vassilis Charalampopoulos,9,3,2,0,0,1
Nike Book 1,Nike Book 1,2024-08-01,Zigmars Raimo,,5,3,,,1
Nike Book 1,Nike Book 1,2024-08-01,Nauris Miezis,,4,2,,,0
Nike Book 1,Nike Book 1,2024-08-01,Francis Lacis,,8,2,,,0
Nike Book 1,Nike Book 1,2024-08-01,Filip Henryk Matczak,,1,1,,,0
Nike Book 1,Nike Book 1,2024-08-01,Kyara Linskens,24,8,5,2,1,2
Nike Book 1,Nike Book 1,2024-08-01,Marine Johannes,22,15,2,5,1,0
Nike Book 1,Nike Book 1,2024-08-01,Filip Henryk Matczak,,5,0,,,0
Nike Book 1,Nike Book 1,2024-08-01,Lauren Jackson,8,0,3,1,1,0
Nike Book 1,Nike Book 1,2024-07-31,Devin Booker,22,10,1,6,1,0
Nike Book 1,Nike Book 1,2024-07-31,Filip Henryk Matczak,,3,4,,,0
Nike Book 1,Nike Book 1,2024-07-31,Nauris Miezis,,5,6,,,0
Nike Book 1,Nike Book 1,2024-07-31,Francis Lacis,,5,4,,,0
Nike Book 1,Nike Book 1,2024-07-31,Yvonne Anderson,29,15,4,6,2,0
Nike Book 1,Nike Book 1,2024-07-30,Nauris Miezis,,9,4,,,0
Nike Book 1,Nike Book 1,2024-07-30,Francis Lacis,,4,3,,,0
Nike Book 1,Nike Book 1,2024-07-30,Franz Wagner,30,17,4,3,4,1
Nike Book 1,Nike Book 1,2024-07-30,Filip Henryk Matczak,,3,2,,,0
Nike Book 1,Nike Book 1,2024-07-30,Xabi Lopez-Arostegui,11,0,1,0,0,0
Nike Book 1,Nike Book 1,2024-07-30,Vassilis Charalampopoulos,3,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-07-30,Andrew Nembhard,22,5,4,1,1,0
Nike Book 1,Nike Book 1,2024-07-29,Marine Johannes,22,7,2,0,0,0
Nike Book 1,Nike Book 1,2024-07-29,Lauren Jackson,12,6,2,0,1,1
Nike Book 1,Nike Book 1,2024-07-28,Devin Booker,26,12,2,5,2,0
Nike Book 1,Nike Book 1,2024-07-28,Yvonne Anderson,36,7,5,8,1,0
Nike Book 1,Nike Book 1,2024-07-27,Franz Wagner,26,22,6,1,0,1
Nike Book 1,Nike Book 1,2024-07-27,Xabi Lopez-Arostegui,13,2,2,1,0,0
Nike Book 1,Nike Book 1,2024-07-20,Kelsey Mitchell,13,13,0,1,2,0
Nike Book 1,Nike Book 1,2024-07-20,DeWanna Bonner,15,5,4,0,0,0
Nike Book 1,Nike Book 1,2024-07-16,Lindsay Allen,26,6,5,4,1,0
Nike Book 1,Nike Book 1,2024-07-16,DeWanna Bonner,35,8,8,1,0,1
Nike Book 1,Nike Book 1,2024-07-14,Jewell Loyd,33,14,0,7,1,0
Nike Book 1,Nike Book 1,2024-07-14,DeWanna Bonner,26,17,5,4,2,0
Nike Book 1,Nike Book 1,2024-07-13,Lindsay Allen,32,8,2,4,2,0
Nike Book 1,Nike Book 1,2024-07-12,Alissa Pili,9,2,4,0,0,0
Nike Book 1,Nike Book 1,2024-07-11,Lindsay Allen,32,5,2,7,1,0
Nike Book 1,Nike Book 1,2024-07-10,Lindsay Allen,22,5,1,3,0,0
Nike Book 1,Nike Book 1,2024-07-10,DeWanna Bonner,40,22,9,3,0,0
Nike Book 1,Nike Book 1,2024-07-09,Alissa Pili,15,7,4,1,2,0
Nike Book 1,Nike Book 1,2024-07-09,Alanna Smith,21,6,6,3,2,0
Nike Book 1,Nike Book 1,2024-07-07,DeWanna Bonner,31,23,4,1,1,1
Nike Book 1,Nike Book 1,2024-07-07,Jewell Loyd,37,20,2,4,0,0
Nike Book 1,Nike Book 1,2024-07-07,Lindsay Allen,25,2,0,6,0,0
Nike Book 1,Nike Book 1,2024-07-06,Kelsey Mitchell,35,14,4,2,1,0
Nike Book 1,Nike Book 1,2024-07-06,Alissa Pili,10,3,1,1,0,0
Nike Book 1,Nike Book 1,2024-07-06,Alanna Smith,29,7,8,3,2,2
Nike Book 1,Nike Book 1,2024-07-05,Lindsay Allen,31,5,2,1,3,0
Nike Book 1,Nike Book 1,2024-07-04,DeWanna Bonner,35,24,9,1,1,0
Nike Book 1,Nike Book 1,2024-07-02,Kelsey Mitchell,35,23,4,1,0,0
Nike Book 1,Nike Book 1,2024-07-02,Alissa Pili,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-07-02,Lindsay Allen,26,6,0,3,2,1
Nike Book 1,Nike Book 1,2024-07-01,DeWanna Bonner,32,7,4,1,0,1
Nike Book 1,Nike Book 1,2024-06-30,Kelsey Mitchell,21,16,3,1,1,0
Nike Book 1,Nike Book 1,2024-06-30,Lindsay Allen,32,13,6,7,1,2
Nike Book 1,Nike Book 1,2024-06-28,DeWanna Bonner,31,17,3,3,1,0
Nike Book 1,Nike Book 1,2024-06-27,DeWanna Bonner,43,24,10,2,2,2
Nike Book 1,Nike Book 1,2024-06-27,Kelsey Mitchell,25,14,3,0,0,0
Nike Book 1,Nike Book 1,2024-06-27,Lindsay Allen,34,10,4,5,1,1
Nike Book 1,Nike Book 1,2024-06-23,Kelsey Mitchell,36,24,0,2,1,1
Nike Book 1,Nike Book 1,2024-06-23,Lindsay Allen,26,4,1,7,0,0
Nike Book 1,Nike Book 1,2024-06-23,DeWanna Bonner,33,9,9,2,1,0
Nike Book 1,Nike Book 1,2024-06-22,Alissa Pili,3,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-06-21,Kelsey Mitchell,31,18,4,3,1,0
Nike Book 1,Nike Book 1,2024-06-21,DeWanna Bonner,31,6,5,1,1,0
Nike Book 1,Nike Book 1,2024-06-20,Lindsay Allen,14,2,0,4,0,1
Nike Book 1,Nike Book 1,2024-06-20,Brianna Turner,5,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-06-19,Alissa Pili,5,0,1,0,0,0
Nike Book 1,Nike Book 1,2024-06-19,Kelsey Mitchell,38,22,3,1,0,0
Nike Book 1,Nike Book 1,2024-06-18,DeWanna Bonner,30,16,7,1,2,2
Nike Book 1,Nike Book 1,2024-06-15,DeWanna Bonner,29,8,8,1,2,1
Nike Book 1,Nike Book 1,2024-06-12,DeWanna Bonner,33,16,8,3,1,0
Nike Book 1,Nike Book 1,2024-06-11,Alanna Smith,26,18,4,3,1,1
Nike Book 1,Nike Book 1,2024-06-11,Brittney Sykes,14,18,3,4,0,0
Nike Book 1,Nike Book 1,2024-06-10,DeWanna Bonner,22,17,3,0,2,0
Nike Book 1,Nike Book 1,2024-06-09,Alanna Smith,27,7,3,7,3,2
Nike Book 1,Nike Book 1,2024-06-09,Jewell Loyd,37,25,7,3,1,0
Nike Book 1,Nike Book 1,2024-06-08,DeWanna Bonner,34,16,8,3,1,1
Nike Book 1,Nike Book 1,2024-06-08,Lindsay Allen,17,8,1,2,0,0
Nike Book 1,Nike Book 1,2024-06-07,Alanna Smith,28,12,4,6,1,2
Nike Book 1,Nike Book 1,2024-06-06,Lindsay Allen,26,4,3,3,4,0
Nike Book 1,Nike Book 1,2024-06-05,Emma Cannon,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-06-04,DeWanna Bonner,33,20,8,3,1,1
Nike Book 1,Nike Book 1,2024-06-02,DeWanna Bonner,30,18,10,1,0,2
Nike Book 1,Nike Book 1,2024-05-31,Alanna Smith,18,8,2,3,2,1
Nike Book 1,Nike Book 1,2024-05-31,Natasha Cloud,29,5,6,7,0,0
Nike Book 1,Nike Book 1,2024-05-31,Shakira Austin,23,12,6,0,1,1
Nike Book 1,Nike Book 1,2024-05-31,DeWanna Bonner,34,12,4,2,0,0
Nike Book 1,Nike Book 1,2024-05-30,Jewell Loyd,26,22,1,6,0,0
Nike Book 1,Nike Book 1,2024-05-29,Alanna Smith,31,7,6,3,0,2
Nike Book 1,Nike Book 1,2024-05-29,Shakira Austin,23,12,9,3,0,0
Nike Book 1,Nike Book 1,2024-05-29,Emma Cannon,0,0,0,0,0,0
Nike Book 1,Nike Book 1,2024-05-28,DeWanna Bonner,29,19,3,3,1,1
Nike Book 1,Nike Book 1,2024-05-27,Andrew Nembhard,38,24,6,10,1,1
Nike Book 1,Nike Book 1,2024-05-26,Ioannis Papapetrou,18,4,1,0,0,0
Nike Book 1,Nike Book 1,2024-05-26,Nathan Sestina,16,8,4,0,1,0
Nike Book 1,Nike Book 1,2024-05-26,Scottie Wilbekin,26,16,4,5,4,0
Nike Book 1,Nike Book 1,2024-05-25,Dyaisha Fair,3,0,0,2,0,0
Nike Book 1,Nike Book 1,2024-05-25,Natasha Cloud,35,9,4,12,3,0
Nike Book 1,Nike Book 1,2024-05-25,Andrew Nembhard,39,32,4,9,0,0
Nike Book 1,Nike Book 1,2024-05-25,DeWanna Bonner,34,19,8,3,0,1
Nike Book 1,Nike Book 1,2024-05-24,Ioannis Papapetrou,22,9,3,2,0,0
Nike Book 1,Nike Book 1,2024-05-24,Nathan Sestina,19,10,2,0,0,0
